pincode,state,locality_name,area_type,year,population,total_crimes,crime_rate_per_100k,murder_cases,rape_cases,kidnapping_cases,robbery_cases,theft_cases,burglary_cases,fraud_cases,domestic_violence_cases,crimes_against_women,crimes_against_tourists,insurgency_incidents,flood_events,flood_affected_population,landslide_events,landslide_affected_population,earthquake_events,max_earthquake_magnitude,lightning_strikes,forest_fires,cyclone_events,road_accidents,road_fatalities,road_injuries,railway_accidents,aviation_incidents,emergency_response_time_minutes,annual_rainfall_mm,rainfall_variability_coefficient,max_temperature_celsius,min_temperature_celsius,extreme_weather_days,monsoon_onset_deviation_days,hospitals_per_100k,police_stations_per_100k,fire_stations_per_100k,mobile_network_coverage_percent,internet_connectivity_percent,road_connectivity_index,power_supply_reliability_percent,crime_score,natural_hazard_score,transport_safety_score,infrastructure_score,composite_safety_score,risk_category
790025,Arunachal Pradesh,Bomdila Valley,Commercial Hub,2024,18639,28,150.22,0,2,6,2,10,5,3,1,5,0,2,6,1724,0,0,3,3.5,8,0,0,7,0,11,0,0,35.4,2805.0,0.35,36.5,11.6,15,-5,57.8,8.2,11.8,78.6,106.7,90.3,128.8,81.22,46,100.0,62.58,73.49,Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2019,17635,11,62.38,0,3,1,3,2,2,0,2,7,0,1,3,4571,0,0,2,3.1,10,0,0,6,0,5,1,0,20.2,1701.5,0.356,33.1,19.3,21,4,63.2,16.4,23.0,72.6,70.0,117.1,142.0,92.2,70,100.0,72.46,85.52,Very Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2020,17812,9,50.53,0,2,2,0,4,1,0,1,8,0,3,2,1652,0,0,3,3.4,6,0,0,5,0,12,0,0,19.8,1293.8,0.221,34.2,12.7,22,-12,20.5,42.6,20.7,90.4,125.8,87.5,134.3,93.68,70,100.0,68.71,85.66,Very Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2021,17988,23,127.86,1,0,6,1,7,6,2,3,10,0,3,4,4741,1,1438,1,6.7,10,0,0,6,0,6,0,0,27.8,1008.1,0.118,36.2,9.0,17,6,71.2,27.3,4.1,89.1,88.5,146.3,123.6,84.02,64,100.0,83.35,81.94,Very Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2022,18164,21,115.61,0,1,4,3,8,2,3,0,8,0,3,1,2497,1,888,3,3.6,11,0,0,8,0,19,1,0,22.9,2375.4,0.313,37.8,8.4,21,10,41.3,45.5,12.3,66.3,75.6,135.4,119.7,85.55,70,100.0,77.18,83.66,Very Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2023,18341,17,92.69,0,3,5,0,4,4,1,2,8,0,1,1,4415,3,806,0,0.0,7,0,0,13,0,30,0,0,30.3,3568.5,0.389,33.3,10.9,28,-14,77.3,17.9,17.7,76.8,54.2,112.7,103.8,88.41,76,100.0,71.67,85.91,Very Safe
790028,Arunachal Pradesh,Pasighat North,Commercial Hub,2024,18517,23,124.21,0,5,5,0,9,3,1,2,9,0,0,2,1369,3,1196,2,6.3,8,0,0,6,0,14,0,0,25.9,1301.0,0.348,30.9,9.3,18,18,59.6,36.7,13.0,63.9,93.8,123.1,117.5,84.47,58,100.0,76.25,79.59,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2019,8703,7,80.43,0,2,0,1,2,0,2,1,4,0,1,6,1555,3,225,2,6.1,8,0,0,1,0,0,0,0,24.0,917.9,0.166,31.8,9.8,24,-18,11.3,20.1,14.9,81.8,84.5,55.3,68.1,89.95,34,100.0,41.14,70.8,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2020,8790,2,22.75,0,1,0,0,0,1,0,1,2,0,2,4,1581,3,754,1,7.4,10,0,0,2,0,1,0,0,46.6,3631.6,0.213,35.8,15.9,15,-2,39.6,30.8,12.4,67.2,87.4,68.4,65.0,97.16,52,100.0,53.2,79.92,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2021,8877,9,101.39,0,0,3,1,3,2,0,0,3,0,2,3,2173,2,202,3,7.5,9,0,0,2,0,2,0,0,28.7,845.8,0.191,34.8,15.6,16,7,36.2,24.9,14.6,76.7,91.9,67.6,57.9,87.33,52,100.0,49.89,76.15,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2022,8964,7,78.09,0,0,0,0,5,2,0,0,1,0,2,4,800,0,0,6,5.3,14,0,0,5,0,12,0,0,28.0,1006.6,0.382,33.0,14.9,15,-12,19.2,7.7,12.3,66.0,85.8,84.5,55.1,90.24,40,100.0,38.17,72.4,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2023,9051,12,132.58,0,3,3,0,3,2,1,0,4,0,5,4,2492,3,278,4,5.2,5,0,0,2,0,3,0,0,43.5,3053.7,0.126,34.0,13.8,24,8,44.6,32.6,1.7,83.3,85.6,59.6,96.9,83.43,34,100.0,60.99,70.5,Safe
790031,Arunachal Pradesh,Itanagar North,Semi-Urban,2024,9138,5,54.72,0,1,1,0,2,1,0,0,3,0,3,3,940,3,320,2,7.3,9,0,0,5,0,6,0,0,28.9,2173.5,0.251,35.2,9.9,22,-4,38.2,7.5,9.1,85.4,71.7,101.7,102.4,93.16,52,100.0,55.47,78.75,Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2019,19643,5,25.45,0,0,0,0,1,1,3,0,0,0,1,0,0,3,1058,3,4.1,12,0,0,6,0,9,0,0,45.4,2136.4,0.288,31.7,19.5,27,-12,22.2,31.2,5.4,83.0,96.6,90.7,103.4,96.82,64,100.0,59.32,84.02,Very Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2020,19839,13,65.53,0,2,4,1,1,3,2,1,4,0,0,1,5308,0,0,1,7.1,11,0,0,8,0,8,0,0,44.3,943.9,0.356,37.3,19.8,18,-13,64.6,4.5,2.7,73.2,70.2,105.2,100.2,91.81,88,100.0,60.19,89.55,Very Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2021,20035,22,109.81,0,3,2,1,9,4,3,2,7,0,2,4,5049,1,1615,3,6.6,15,0,0,6,0,12,0,0,14.0,2777.0,0.186,33.9,14.4,17,5,56.5,24.8,2.5,76.6,45.8,60.8,66.1,86.27,52,100.0,55.81,76.38,Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2022,20232,23,113.68,0,3,3,2,10,4,1,1,10,0,0,1,3492,0,0,3,7.4,13,0,0,4,0,3,0,0,33.5,3418.8,0.235,34.2,9.2,22,4,33.2,22.5,11.2,80.3,52.6,64.8,102.4,85.79,76,100.0,54.47,83.27,Very Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2023,20428,28,137.07,0,3,6,4,11,2,2,6,17,0,1,1,3217,2,1377,1,3.6,11,0,0,8,0,18,0,0,28.7,2507.5,0.14,36.7,12.8,18,0,17.2,33.0,16.6,62.1,76.7,119.4,94.1,82.87,76,100.0,58.41,82.64,Very Safe
790036,Arunachal Pradesh,Itanagar North,Industrial Area,2024,20625,8,38.79,0,3,1,2,1,0,1,3,8,0,2,1,4017,0,0,1,6.2,15,0,0,7,0,6,0,0,40.5,3978.9,0.245,37.4,14.9,26,5,62.4,30.7,17.1,66.8,70.7,99.1,84.8,95.15,88,100.0,66.78,91.38,Very Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2019,18248,24,131.52,0,3,6,1,8,3,3,4,13,0,2,2,4298,5,1456,3,6.9,15,0,0,13,0,11,0,0,27.0,3854.2,0.313,36.9,10.5,20,5,25.2,23.7,18.1,86.4,99.7,110.3,88.9,83.56,40,100.0,58.19,72.07,Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2020,18430,25,135.65,0,4,9,2,7,2,1,1,10,0,3,3,1378,3,1356,4,6.0,10,0,0,8,0,9,0,0,18.1,2242.2,0.136,34.8,8.2,21,-18,23.9,37.1,23.3,69.4,63.0,88.0,115.1,83.04,40,100.0,61.66,72.23,Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2021,18613,8,42.98,0,3,0,0,4,0,1,1,8,0,1,4,5057,1,1360,1,6.4,15,0,0,9,0,9,0,0,27.8,2614.4,0.114,35.0,8.9,20,-3,21.3,31.6,12.1,88.4,51.5,82.5,92.9,94.63,64,100.0,57.34,83.05,Very Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2022,18795,29,154.3,0,7,5,0,12,5,0,2,18,0,1,3,1632,1,1312,3,5.5,8,0,0,7,0,6,1,0,36.2,2045.8,0.331,33.3,11.7,18,-9,50.4,42.2,12.8,93.3,97.0,142.7,135.0,80.71,58,100.0,85.47,79.2,Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2023,18978,25,131.73,0,3,3,0,10,6,3,0,8,0,1,2,4388,2,879,3,7.0,9,0,0,4,0,5,0,0,31.1,1996.3,0.115,37.0,9.5,20,1,39.6,35.2,7.5,97.8,65.3,116.9,126.5,83.53,58,100.0,75.17,79.15,Safe
790037,Arunachal Pradesh,Itanagar New,Commercial Hub,2024,19160,23,120.04,0,4,3,0,9,7,0,0,7,0,3,6,3723,3,1336,3,7.5,12,0,0,13,0,26,1,0,11.6,2938.8,0.376,32.5,13.9,29,-10,65.5,12.8,10.6,67.7,74.9,139.3,122.8,84.99,28,100.0,71.3,70.28,Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2019,8607,5,58.09,0,0,1,1,2,1,0,0,2,0,2,3,2420,2,140,2,3.4,14,0,0,4,0,7,1,0,15.9,837.0,0.253,28.2,18.9,19,0,52.9,44.0,23.1,68.6,58.3,114.4,118.4,92.74,58,100.0,77.01,82.56,Very Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2020,8693,16,184.06,0,1,3,1,7,4,0,1,6,0,4,3,1784,1,828,0,0.0,16,0,0,1,0,1,0,0,7.0,3371.7,0.285,36.0,14.6,16,8,48.3,28.9,11.6,62.1,112.0,126.5,133.7,76.99,76,100.0,72.24,81.97,Very Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2021,8779,10,113.91,0,1,1,1,5,2,0,0,2,0,1,1,648,1,304,0,0.0,15,0,0,3,0,7,0,0,35.8,2875.4,0.336,29.8,14.4,13,-14,65.6,31.4,8.6,84.6,119.9,85.6,123.8,85.76,88,100.0,74.2,88.84,Very Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2022,8866,8,90.23,0,0,2,0,4,2,0,0,1,0,3,2,856,5,414,3,7.2,18,0,0,3,0,7,0,0,25.6,3628.6,0.348,33.8,14.8,19,8,49.5,30.7,8.5,74.5,107.5,69.5,123.8,88.72,40,100.0,65.59,74.61,Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2023,8952,14,156.39,0,2,3,1,3,3,2,0,4,0,3,1,1463,1,627,1,4.6,14,0,0,2,0,4,1,0,20.7,800.1,0.271,38.0,16.0,16,2,64.4,41.4,10.1,92.1,83.8,139.8,144.3,80.45,82,100.0,89.9,86.75,Very Safe
790046,Arunachal Pradesh,Tawang Central,Commercial Hub,2024,9038,17,188.09,0,1,2,0,9,2,3,0,4,0,3,2,1216,1,189,0,0.0,11,0,0,7,0,13,1,0,18.8,1727.3,0.347,29.0,9.4,27,-16,78.5,22.6,5.2,88.3,57.7,129.8,100.1,76.49,82,100.0,77.58,84.13,Very Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2019,2551,2,78.4,0,0,0,0,1,1,0,0,1,0,0,6,665,2,120,2,4.8,7,0,0,0,0,0,0,0,90.9,2707.9,0.252,32.7,19.4,20,16,23.3,15.4,3.1,56.6,22.8,44.2,48.0,90.2,40,95.0,34.53,70.77,Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2020,2577,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,717,4,25,2,4.0,10,0,0,0,0,0,0,0,97.7,1470.0,0.193,33.5,9.0,19,14,25.1,16.8,4.8,63.5,22.2,50.9,52.2,100.0,40,95.0,38.17,74.57,Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2021,2602,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4,451,1,102,2,6.3,12,2,0,0,0,0,0,0,96.0,3409.9,0.331,37.8,19.9,20,13,21.2,3.1,2.6,77.6,50.9,39.6,31.6,100.0,46,95.0,28.64,75.41,Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2022,2628,2,76.1,0,0,1,0,0,1,0,0,0,0,1,2,739,2,141,4,3.3,17,2,0,1,0,1,0,0,66.0,2567.9,0.334,33.0,13.0,24,17,13.2,2.4,5.6,72.6,46.2,34.0,34.3,90.49,40,100.0,24.92,71.16,Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2023,2653,1,37.69,0,1,0,0,0,0,0,0,1,0,4,2,696,4,83,2,5.7,14,2,0,0,0,0,0,0,81.9,2195.1,0.253,33.3,9.9,20,0,17.1,5.4,6.5,73.9,31.2,42.1,55.1,95.29,40,95.0,31.61,72.26,Safe
790047,Arunachal Pradesh,Tezu Hill,Rural,2024,2679,1,37.33,0,0,1,0,0,0,0,0,0,0,1,4,754,6,169,3,4.0,12,0,0,0,0,0,0,0,18.8,3751.7,0.239,30.8,16.2,14,11,26.7,15.0,1.0,84.4,40.0,33.1,47.0,95.33,22,95.0,37.55,67.47,Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2019,18035,8,44.36,1,1,1,0,1,4,0,2,5,0,2,3,3396,1,1765,2,6.0,11,0,0,6,0,11,0,0,24.3,2955.3,0.219,36.4,19.1,22,11,64.0,30.5,8.2,64.8,40.9,63.4,120.7,94.46,64,100.0,66.91,83.95,Very Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2020,18216,14,76.86,0,3,4,1,5,0,1,1,4,0,0,4,1886,5,1394,0,0.0,7,0,0,9,0,19,0,0,27.2,3656.9,0.225,37.0,11.5,18,-10,33.9,15.7,15.7,68.2,96.6,89.8,103.3,90.39,46,100.0,53.74,75.81,Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2021,18396,8,43.49,0,1,1,0,6,0,0,2,4,0,1,1,4705,2,787,3,7.0,8,0,0,7,0,17,0,0,42.2,1326.0,0.104,29.4,14.8,27,-6,64.7,23.0,10.4,79.0,74.1,56.9,86.4,94.56,64,100.0,60.09,83.31,Very Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2022,18576,18,96.9,0,0,5,0,4,6,3,2,5,0,2,1,5079,1,1275,1,5.0,17,0,0,6,0,11,0,0,32.6,3557.2,0.225,30.9,11.3,22,16,14.1,8.7,3.1,82.4,111.3,73.0,91.3,87.89,82,100.0,43.01,84.66,Very Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2023,18757,23,122.62,0,3,3,0,11,3,3,1,6,0,0,1,5159,2,911,2,5.0,14,0,0,7,0,7,0,0,27.3,910.2,0.363,36.5,19.0,17,7,31.3,13.5,13.8,82.5,107.1,62.4,99.7,84.67,70,100.0,49.67,80.6,Very Safe
790048,Arunachal Pradesh,Tezu Market,Industrial Area,2024,18937,16,84.49,0,4,1,1,6,3,1,1,9,0,2,1,5520,3,249,3,6.0,18,0,0,7,0,12,0,0,11.5,3640.4,0.105,37.8,19.7,17,2,57.0,6.0,17.4,68.6,108.6,99.2,68.6,89.44,58,100.0,52.64,78.97,Safe
790049,Arunachal Pradesh,Tezu Hill,Rural,2019,4987,1,20.05,0,1,0,0,0,0,0,0,1,0,2,6,1244,1,135,2,7.0,6,0,0,0,0,0,0,0,66.0,1815.2,0.175,34.4,11.9,16,16,21.2,12.2,5.3,77.9,45.4,37.4,44.1,97.49,46,95.0,34.05,75.08,Safe
790049,Arunachal Pradesh,Tezu Hill,Rural,2020,5036,1,19.86,0,0,0,0,1,0,0,0,0,0,0,1,968,2,297,4,6.8,15,4,0,2,0,2,0,0,43.3,3192.6,0.268,29.7,12.1,19,19,26.6,13.0,2.1,66.4,26.5,32.0,43.3,97.52,34,100.0,33.42,72.67,Safe
790049,Arunachal Pradesh,Tezu Hill,Rural,2021,5086,3,58.99,0,0,1,1,0,0,1,0,0,0,5,3,1436,3,147,5,6.9,8,2,0,2,0,1,0,0,47.4,3059.1,0.251,33.3,19.7,16,-13,17.0,12.4,5.3,83.1,18.6,47.9,46.9,92.63,22,100.0,35.57,67.58,Safe
790049,Arunachal Pradesh,Tezu Hill,Rural,2022,5136,0,0.0,0,0,0,0,0,0,0,1,3,0,2,5,302,4,441,5,5.8,12,2,0,0,0,0,0,0,28.4,2816.2,0.185,32.2,16.5,22,-19,19.4,8.9,2.1,64.7,37.7,47.7,40.7,100.0,4,95.0,31.25,63.08,Moderate Risk
790049,Arunachal Pradesh,Tezu Hill,Rural,2023,5186,1,19.28,0,1,0,0,0,0,0,0,1,0,3,4,838,3,172,4,6.3,12,3,0,1,0,2,0,0,41.0,2364.1,0.171,29.5,14.0,27,10,16.6,6.9,1.6,87.4,49.9,30.9,55.3,97.59,16,100.0,32.5,67.21,Safe
790049,Arunachal Pradesh,Tezu Hill,Rural,2024,5236,3,57.3,0,0,0,0,1,2,0,0,0,0,4,2,668,1,154,5,3.0,7,3,0,1,0,1,0,0,43.4,976.2,0.222,31.4,18.3,25,-18,17.3,12.3,8.4,64.5,30.3,24.4,55.8,92.84,34,100.0,30.86,70.78,Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2019,3002,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,655,2,65,4,3.1,9,0,0,0,0,0,0,0,34.0,989.5,0.385,31.8,14.5,7,-10,30.0,17.4,7.2,82.2,64.2,52.4,48.6,100.0,58,95.0,42.2,80.37,Very Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2020,3032,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,193,4,262,0,0.0,12,0,0,0,0,0,0,0,15.9,3853.5,0.19,35.2,8.7,17,8,18.3,3.8,4.2,77.8,48.7,45.2,67.8,100.0,52,95.0,34.12,77.76,Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2021,3062,2,65.32,0,0,0,0,2,0,0,0,0,0,1,5,695,6,38,1,4.9,9,0,0,0,0,0,0,0,34.0,3232.1,0.264,35.5,13.9,18,15,22.0,12.7,10.1,80.0,30.5,54.9,61.1,91.84,28,95.0,39.71,68.26,Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2022,3092,1,32.34,0,0,0,0,1,0,0,0,0,0,0,6,648,3,137,5,5.7,8,0,0,1,0,2,0,0,63.4,1890.9,0.294,37.4,20.0,20,-2,32.0,17.9,8.0,74.5,25.6,34.5,62.5,95.96,16,100.0,41.33,67.52,Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2023,3122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,224,1,303,8,3.3,8,0,0,0,0,0,0,0,56.4,3520.8,0.376,34.8,15.6,21,-6,28.2,7.0,9.8,60.2,35.1,55.4,52.8,100.0,40,95.0,35.08,74.26,Safe
790050,Arunachal Pradesh,Ziro West,Tea Garden,2024,3152,1,31.73,0,0,0,0,1,0,0,0,0,0,0,3,263,3,248,3,7.1,16,0,0,0,0,0,0,0,55.0,3982.2,0.38,29.0,17.1,28,17,36.9,16.2,7.1,94.5,39.0,64.6,62.6,96.03,46,95.0,49.16,76.08,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2019,6576,4,60.83,0,0,0,1,2,1,0,0,3,0,1,1,1479,5,497,3,6.4,10,0,0,2,0,3,0,0,12.4,1768.2,0.149,30.5,14.4,27,14,22.5,16.4,9.8,68.4,48.5,52.3,88.1,92.4,46,100.0,43.28,75.47,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2020,6642,0,0.0,0,0,0,0,0,0,0,1,2,0,1,6,971,5,251,5,4.9,8,0,0,1,0,1,0,0,19.4,2657.8,0.231,28.3,15.7,23,-19,35.4,29.0,13.2,88.4,34.7,74.4,72.3,100.0,4,100.0,56.15,66.81,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2021,6708,11,163.98,0,1,2,0,2,5,1,2,4,0,1,4,621,3,490,1,5.4,9,0,0,0,0,0,0,0,47.3,854.0,0.301,31.2,8.6,19,8,41.5,16.2,8.3,85.0,42.9,95.8,57.9,79.5,52,95.0,52.88,72.46,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2022,6774,9,132.86,0,1,3,0,1,2,2,0,2,0,1,1,451,3,160,2,5.7,11,0,0,3,0,7,0,0,21.6,3677.5,0.154,30.0,11.2,18,1,15.3,30.7,4.9,60.7,59.5,44.4,103.0,83.39,64,100.0,47.27,78.11,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2023,6840,4,58.48,0,1,0,0,3,0,0,0,2,0,3,5,2025,2,514,7,5.9,10,0,0,5,0,5,0,0,24.7,2634.9,0.185,34.7,16.3,21,-7,20.6,3.6,4.4,85.0,55.9,79.4,71.5,92.69,16,100.0,41.12,66.35,Safe
790051,Arunachal Pradesh,Pasighat Old,Semi-Urban,2024,6905,3,43.45,1,0,0,0,2,0,0,0,1,0,1,6,944,0,0,2,4.9,13,0,0,0,0,0,0,0,46.7,2135.6,0.124,37.0,13.1,16,18,47.1,4.6,10.9,96.8,75.5,45.4,56.7,94.57,52,95.0,43.84,76.83,Safe
790053,Arunachal Pradesh,Tezu North,Rural,2019,1347,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,386,1,100,3,3.6,6,0,0,0,0,0,0,0,99.4,1972.3,0.287,37.3,13.0,20,5,7.3,2.3,4.4,85.9,33.7,30.7,54.6,100.0,58,95.0,27.5,78.9,Safe
790053,Arunachal Pradesh,Tezu North,Rural,2020,1360,0,0.0,0,0,0,0,0,0,0,0,0,0,5,6,199,3,43,1,6.8,12,3,0,0,0,0,0,0,97.3,1497.9,0.296,34.9,10.9,19,5,17.7,12.8,4.1,57.1,37.9,33.5,31.4,100.0,22,95.0,27.97,68.15,Safe
790053,Arunachal Pradesh,Tezu North,Rural,2021,1374,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,326,4,82,7,4.1,17,0,0,0,0,0,0,0,78.9,1970.1,0.162,28.4,8.3,17,13,29.4,9.3,4.2,74.2,36.3,55.3,50.3,100.0,22,95.0,38.08,69.16,Safe
790053,Arunachal Pradesh,Tezu North,Rural,2022,1387,1,72.1,0,0,0,0,0,1,0,0,0,0,6,8,226,5,44,1,5.3,14,1,0,0,0,0,0,0,92.4,3059.2,0.17,37.6,19.2,23,8,23.4,4.7,7.1,85.7,24.0,50.5,45.5,90.99,10,95.0,34.66,62.06,Moderate Risk
790053,Arunachal Pradesh,Tezu North,Rural,2023,1401,2,142.76,0,1,0,1,0,0,0,0,1,0,2,4,179,0,0,2,5.5,12,2,0,0,0,0,0,0,91.6,2648.0,0.158,28.4,18.5,19,6,21.7,11.7,3.8,61.9,22.2,52.1,32.4,82.16,52,95.0,32.13,71.32,Safe
790053,Arunachal Pradesh,Tezu North,Rural,2024,1414,0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,225,5,111,3,6.4,10,3,0,1,0,2,0,0,38.1,2099.3,0.144,29.0,10.7,23,7,21.3,2.4,4.2,73.7,42.0,37.6,34.3,100.0,28,100.0,27.89,71.19,Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2019,15642,24,153.43,0,4,3,1,12,2,2,0,6,0,4,1,4395,3,1379,3,5.3,7,0,0,7,0,5,1,0,25.7,1788.3,0.21,32.4,13.6,22,10,23.2,18.3,12.6,69.4,131.6,91.5,94.4,80.82,58,100.0,50.95,75.78,Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2020,15799,18,113.93,0,3,2,1,9,1,2,3,10,0,4,1,3761,1,839,2,6.9,10,0,0,9,0,18,0,0,15.0,3629.3,0.216,30.4,11.6,15,9,58.3,42.4,20.2,60.8,140.6,130.9,123.8,85.76,76,100.0,79.9,85.81,Very Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2021,15955,18,112.82,1,3,3,3,6,2,0,2,8,0,1,4,3782,3,1261,1,3.8,11,0,0,7,0,11,0,0,12.3,2133.1,0.267,35.7,11.9,20,8,34.9,26.3,20.3,73.1,96.6,101.4,137.7,85.9,52,100.0,65.85,77.25,Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2022,16112,23,142.75,1,5,1,1,11,3,1,4,11,0,0,3,2834,2,556,2,3.0,8,0,0,5,0,6,1,0,14.2,1854.0,0.393,37.3,11.7,16,16,72.4,34.4,23.5,94.8,122.9,89.4,87.6,82.16,58,100.0,74.24,78.58,Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2023,16268,11,67.62,1,0,3,0,5,2,0,1,5,0,2,4,3540,3,318,1,5.7,10,0,0,9,0,17,0,0,29.3,3947.2,0.13,33.1,18.8,19,-3,77.2,47.0,22.7,67.1,103.1,146.2,117.0,91.55,52,100.0,89.38,81.58,Very Safe
790054,Arunachal Pradesh,Naharlagun West,Commercial Hub,2024,16424,20,121.77,1,0,7,2,8,2,0,2,4,0,1,2,4014,4,337,1,3.5,9,0,0,14,0,34,0,0,22.1,1352.8,0.306,34.4,16.7,29,0,60.8,42.8,21.7,88.6,75.5,148.6,133.2,84.78,58,100.0,88.67,80.94,Very Safe
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2019,3321,1,30.11,0,0,0,0,0,1,0,0,0,0,1,4,442,4,46,1,7.4,12,0,0,1,0,2,0,0,49.2,3635.8,0.141,32.1,9.1,12,0,23.5,21.7,2.2,82.2,47.0,74.1,66.5,96.24,46,100.0,47.86,77.27,Safe
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2020,3354,4,119.26,0,0,1,0,1,2,0,0,1,0,0,7,637,5,282,3,5.3,12,0,0,0,0,0,0,0,26.4,2789.5,0.196,36.1,9.2,18,8,39.0,10.6,2.1,84.2,38.2,66.9,58.3,85.09,10,95.0,45.61,61.09,Moderate Risk
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2021,3388,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,271,5,303,3,5.2,15,0,0,0,0,0,0,0,41.9,2726.8,0.395,34.3,16.8,22,14,29.3,5.3,2.0,81.6,41.5,39.8,69.3,100.0,34,95.0,37.85,72.74,Safe
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2022,3421,1,29.23,0,0,0,0,0,1,0,0,0,0,1,10,610,2,335,2,4.3,9,0,0,0,0,0,0,0,44.8,3751.8,0.172,36.6,16.5,19,-10,22.1,9.8,5.8,83.1,62.3,49.8,48.3,96.35,16,95.0,36.4,65.91,Safe
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2023,3454,1,28.95,0,0,0,0,1,0,0,1,1,0,1,6,995,5,78,2,5.7,15,0,0,1,0,0,0,0,74.2,1541.3,0.271,33.1,9.1,21,7,28.9,3.8,6.0,77.7,25.7,63.3,68.8,96.38,22,100.0,39.87,69.32,Safe
790056,Arunachal Pradesh,Itanagar Old,Tea Garden,2024,3487,0,0.0,0,0,0,0,0,0,0,0,1,0,1,6,312,4,170,3,5.8,10,0,0,1,0,1,0,0,31.7,1559.2,0.139,32.1,11.9,18,-10,28.5,7.6,1.8,95.4,33.1,46.0,74.3,100.0,22,100.0,42.23,70.82,Safe
790057,Arunachal Pradesh,Pasighat Market,Tea Garden,2019,874,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,52,0,0,1,3.3,14,0,0,1,0,1,0,0,60.6,2180.0,0.291,34.2,8.0,20,-11,31.5,19.3,7.9,83.2,31.0,50.1,52.4,100.0,88,100.0,43.81,90.78,Very Safe
